Instance,Terminal,Layer,X location,Y location,Voltage
_101_,VGND,li1,28.0600,38.0800,0.000029
_100_,VGND,li1,23.6900,32.6400,0.000024
_099_,VGND,li1,23.6900,27.2000,0.000011
_098_,VGND,li1,28.2900,27.2000,0.000014
_097_,VGND,li1,27.1400,21.7600,0.000011
_096_,VGND,li1,26.9100,16.3200,0.000014
_095_,VGND,li1,28.2900,21.7600,0.000011
_094_,VGND,li1,26.4500,32.6400,0.000028
_093_,VGND,li1,32.4300,32.6400,0.000041
_092_,VGND,li1,29.2100,27.2000,0.000014
_091_,VGND,li1,29.9000,21.7600,0.000012
_090_,VGND,li1,25.5300,16.3200,0.000012
_089_,VGND,li1,23.2300,21.7600,0.000010
_088_,VGND,li1,21.8500,21.7600,0.000011
_087_,VGND,li1,21.8500,27.2000,0.000011
_086_,VGND,li1,20.0100,27.2000,0.000012
_085_,VGND,li1,17.7100,27.2000,0.000013
_084_,VGND,li1,21.8500,32.6400,0.000025
_083_,VGND,li1,41.1700,27.2000,0.000023
_082_,VGND,li1,38.1800,27.2000,0.000021
_081_,VGND,li1,42.5500,32.6400,0.000049
_080_,VGND,li1,41.4000,38.0800,0.000037
_079_,VGND,li1,44.8500,43.5200,0.000011
_078_,VGND,li1,41.6300,43.5200,0.000010
_077_,VGND,li1,43.4700,32.6400,0.000049
_076_,VGND,li1,42.7800,43.5200,0.000010
_075_,VGND,li1,48.7600,48.9600,0.000011
_074_,VGND,li1,46.2300,48.9600,0.000011
_073_,VGND,li1,39.5600,48.9600,0.000010
_072_,VGND,li1,21.6200,48.9600,0.000006
_071_,VGND,li1,20.9300,59.8400,0.000003
_070_,VGND,li1,17.2500,48.9600,0.000007
_069_,VGND,li1,19.5500,48.9600,0.000007
_068_,VGND,li1,29.6700,54.4000,0.000023
