Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_13_Left_38,VGND,li1,6.2100,48.9600,0.000027
PHY_EDGE_ROW_12_Left_37,VGND,li1,6.2100,43.5200,0.000018
PHY_EDGE_ROW_11_Left_36,VGND,li1,6.2100,43.5200,0.000018
PHY_EDGE_ROW_10_Left_35,VGND,li1,6.2100,38.0800,0.000017
PHY_EDGE_ROW_9_Left_34,VGND,li1,6.2100,38.0800,0.000017
PHY_EDGE_ROW_8_Left_33,VGND,li1,6.2100,32.6400,0.000054
PHY_EDGE_ROW_7_Left_32,VGND,li1,6.2100,32.6400,0.000054
PHY_EDGE_ROW_6_Left_31,VGND,li1,6.2100,27.2000,0.000015
PHY_EDGE_ROW_5_Left_30,VGND,li1,6.2100,27.2000,0.000015
PHY_EDGE_ROW_4_Left_29,VGND,li1,6.2100,21.7600,0.000016
PHY_EDGE_ROW_3_Left_28,VGND,li1,6.2100,21.7600,0.000016
PHY_EDGE_ROW_2_Left_27,VGND,li1,6.2100,16.3200,0.000025
PHY_EDGE_ROW_1_Left_26,VGND,li1,6.2100,16.3200,0.000025
PHY_EDGE_ROW_0_Left_25,VGND,li1,6.2100,10.8800,0.000003
PHY_EDGE_ROW_24_Right_24,VGND,li1,73.3700,76.1600,0.000017
PHY_EDGE_ROW_23_Right_23,VGND,li1,73.3700,76.1600,0.000017
PHY_EDGE_ROW_22_Right_22,VGND,li1,73.3700,70.7200,0.000073
PHY_EDGE_ROW_21_Right_21,VGND,li1,73.3700,70.7200,0.000073
PHY_EDGE_ROW_20_Right_20,VGND,li1,73.3700,65.2800,0.000078
PHY_EDGE_ROW_19_Right_19,VGND,li1,73.3700,65.2800,0.000078
PHY_EDGE_ROW_18_Right_18,VGND,li1,73.3700,59.8400,0.000114
PHY_EDGE_ROW_17_Right_17,VGND,li1,73.3700,59.8400,0.000114
PHY_EDGE_ROW_16_Right_16,VGND,li1,73.3700,54.4000,0.000025
PHY_EDGE_ROW_15_Right_15,VGND,li1,73.3700,54.4000,0.000025
PHY_EDGE_ROW_14_Right_14,VGND,li1,73.3700,48.9600,0.000078
PHY_EDGE_ROW_13_Right_13,VGND,li1,73.3700,48.9600,0.000078
PHY_EDGE_ROW_12_Right_12,VGND,li1,73.3700,43.5200,0.000041
PHY_EDGE_ROW_11_Right_11,VGND,li1,73.3700,43.5200,0.000041
PHY_EDGE_ROW_10_Right_10,VGND,li1,73.3700,38.0800,0.000020
PHY_EDGE_ROW_9_Right_9,VGND,li1,73.3700,38.0800,0.000020
PHY_EDGE_ROW_8_Right_8,VGND,li1,73.3700,32.6400,0.000147
PHY_EDGE_ROW_7_Right_7,VGND,li1,73.3700,32.6400,0.000147
PHY_EDGE_ROW_6_Right_6,VGND,li1,73.3700,27.2000,0.000036
PHY_EDGE_ROW_5_Right_5,VGND,li1,73.3700,27.2000,0.000036
PHY_EDGE_ROW_4_Right_4,VGND,li1,73.3700,21.7600,0.000036
PHY_EDGE_ROW_3_Right_3,VGND,li1,73.3700,21.7600,0.000036
PHY_EDGE_ROW_2_Right_2,VGND,li1,73.3700,16.3200,0.000068
PHY_EDGE_ROW_1_Right_1,VGND,li1,73.3700,16.3200,0.000068
PHY_EDGE_ROW_0_Right_0,VGND,li1,73.3700,10.8800,0.000008
_335_,VGND,li1,38.6400,70.7200,0.000049
_334_,VGND,li1,67.6200,70.7200,0.000073
_333_,VGND,li1,67.6200,48.9600,0.000078
_332_,VGND,li1,66.2400,32.6400,0.000147
_331_,VGND,li1,66.2400,27.2000,0.000036
_330_,VGND,li1,67.6200,43.5200,0.000041
_329_,VGND,li1,11.5000,38.0800,0.000017
_328_,VGND,li1,27.6000,16.3200,0.000029
_327_,VGND,li1,13.8000,27.2000,0.000015
_326_,VGND,li1,27.1400,70.7200,0.000031
_325_,VGND,li1,48.7600,65.2800,0.000071
_324_,VGND,li1,53.3600,48.9600,0.000072
_323_,VGND,li1,61.6400,21.7600,0.000035
_322_,VGND,li1,43.2400,27.2000,0.000026
_321_,VGND,li1,27.1400,43.5200,0.000016
_320_,VGND,li1,14.2600,38.0800,0.000017
_319_,VGND,li1,13.8000,21.7600,0.000016
_318_,VGND,li1,19.7800,70.7200,0.000031
_317_,VGND,li1,51.5200,70.7200,0.000062
_316_,VGND,li1,61.6400,54.4000,0.000024
_315_,VGND,li1,64.4000,21.7600,0.000036
_314_,VGND,li1,46.0000,21.7600,0.000026
_313_,VGND,li1,20.2400,54.4000,0.000017
_312_,VGND,li1,13.3400,43.5200,0.000017
_311_,VGND,li1,22.5400,16.3200,0.000025
_310_,VGND,li1,14.7200,70.7200,0.000032
_309_,VGND,li1,58.8800,70.7200,0.000069
_308_,VGND,li1,63.4800,59.8400,0.000112
_307_,VGND,li1,63.0200,16.3200,0.000067
_306_,VGND,li1,48.3000,16.3200,0.000057
_305_,VGND,li1,14.7200,59.8400,0.000035
_304_,VGND,li1,12.8800,54.4000,0.000020
_303_,VGND,li1,27.6000,21.7600,0.000015
_302_,VGND,li1,22.5400,70.7200,0.000029
_301_,VGND,li1,66.2400,70.7200,0.000073
_300_,VGND,li1,67.6200,59.8400,0.000113
_299_,VGND,li1,67.6200,16.3200,0.000068
_298_,VGND,li1,55.6600,16.3200,0.000063
_297_,VGND,li1,30.8200,65.2800,0.000050
_296_,VGND,li1,11.5000,54.4000,0.000020
_295_,VGND,li1,35.4200,16.3200,0.000042
_294_,VGND,li1,36.3400,76.1600,0.000013
_293_,VGND,li1,40.4800,70.7200,0.000052
_292_,VGND,li1,67.6200,65.2800,0.000078
_291_,VGND,li1,66.2400,43.5200,0.000041
_290_,VGND,li1,67.6200,32.6400,0.000147
_289_,VGND,li1,53.3600,38.0800,0.000017
_288_,VGND,li1,37.7200,16.3200,0.000046
_287_,VGND,li1,11.5000,32.6400,0.000053
_286_,VGND,li1,30.3600,16.3200,0.000034
_285_,VGND,li1,61.1800,65.2800,0.000076
_284_,VGND,li1,62.3300,43.5200,0.000038
_283_,VGND,li1,65.0900,38.0800,0.000019
_282_,VGND,li1,56.3500,27.2000,0.000032
_281_,VGND,li1,39.3300,43.5200,0.000024
_280_,VGND,li1,18.6300,38.0800,0.000014
_279_,VGND,li1,22.3100,21.7600,0.000014
_278_,VGND,li1,8.7400,27.2000,0.000015
_277_,VGND,li1,13.1100,27.2000,0.000015
_276_,VGND,li1,26.2200,76.1600,0.000007
_275_,VGND,li1,28.7500,70.7200,0.000031
_274_,VGND,li1,46.4600,70.7200,0.000058
_273_,VGND,li1,49.9100,70.7200,0.000062
_272_,VGND,li1,51.9800,48.9600,0.000072
_271_,VGND,li1,59.5700,48.9600,0.000076
_270_,VGND,li1,60.2600,27.2000,0.000034
_269_,VGND,li1,67.3900,21.7600,0.000036
_268_,VGND,li1,41.4000,21.7600,0.000023
_267_,VGND,li1,48.9900,27.2000,0.000029
_266_,VGND,li1,22.0800,43.5200,0.000014
_265_,VGND,li1,26.4500,43.5200,0.000016
_264_,VGND,li1,9.2000,38.0800,0.000017
_263_,VGND,li1,16.3300,43.5200,0.000016
_262_,VGND,li1,8.7400,21.7600,0.000016
_261_,VGND,li1,12.6500,21.7600,0.000016
_260_,VGND,li1,15.1800,76.1600,0.000007
_259_,VGND,li1,22.7700,76.1600,0.000007
_258_,VGND,li1,46.4600,70.7200,0.000058
_257_,VGND,li1,52.6700,76.1600,0.000016
_256_,VGND,li1,60.2600,54.4000,0.000024
_255_,VGND,li1,67.3900,54.4000,0.000025
_254_,VGND,li1,68.5400,16.3200,0.000068
_253_,VGND,li1,66.9300,27.2000,0.000036
_252_,VGND,li1,42.7800,16.3200,0.000051
_251_,VGND,li1,47.6100,16.3200,0.000057
_250_,VGND,li1,17.0200,48.9600,0.000026
_249_,VGND,li1,20.9300,48.9600,0.000026
_248_,VGND,li1,8.2800,43.5200,0.000018
_247_,VGND,li1,12.1900,43.5200,0.000017
_246_,VGND,li1,17.0200,16.3200,0.000025
_245_,VGND,li1,21.8500,16.3200,0.000025
_244_,VGND,li1,14.7200,70.7200,0.000032
_243_,VGND,li1,18.6300,76.1600,0.000007
_242_,VGND,li1,52.9000,76.1600,0.000016
_241_,VGND,li1,59.5700,70.7200,0.000069
_240_,VGND,li1,61.6400,65.2800,0.000076
_239_,VGND,li1,66.0100,54.4000,0.000025
_238_,VGND,li1,58.8800,21.7600,0.000033
_237_,VGND,li1,59.5700,16.3200,0.000065
_236_,VGND,li1,44.1600,16.3200,0.000051
_235_,VGND,li1,51.7500,16.3200,0.000060
_234_,VGND,li1,9.6600,59.8400,0.000035
_233_,VGND,li1,13.1100,59.8400,0.000035
_232_,VGND,li1,11.5000,48.9600,0.000026
_231_,VGND,li1,11.7300,48.9600,0.000026
_230_,VGND,li1,28.9800,21.7600,0.000015
_229_,VGND,li1,28.7500,10.8800,0.000004
_228_,VGND,li1,24.3800,65.2800,0.000031
_227_,VGND,li1,60.7200,76.1600,0.000016
_226_,VGND,li1,62.5600,59.8400,0.000112
_225_,VGND,li1,68.0800,10.8800,0.000008
_224_,VGND,li1,51.0600,21.7600,0.000029
_223_,VGND,li1,27.1400,65.2800,0.000038
_222_,VGND,li1,16.5600,54.4000,0.000018
_221_,VGND,li1,36.8000,21.7600,0.000021
_220_,VGND,li1,34.7300,70.7200,0.000041
_219_,VGND,li1,35.8800,65.2800,0.000062
_218_,VGND,li1,37.9500,65.2800,0.000064
_217_,VGND,li1,33.3500,70.7200,0.000041
_216_,VGND,li1,41.8600,65.2800,0.000067
_215_,VGND,li1,43.4700,70.7200,0.000055
_214_,VGND,li1,40.0200,65.2800,0.000065
_213_,VGND,li1,54.9700,65.2800,0.000074
_212_,VGND,li1,54.5100,70.7200,0.000066
_211_,VGND,li1,52.6700,65.2800,0.000073
_210_,VGND,li1,30.1300,65.2800,0.000044
_209_,VGND,li1,25.9900,59.8400,0.000039
_208_,VGND,li1,26.4500,65.2800,0.000038
_207_,VGND,li1,58.8800,59.8400,0.000109
_206_,VGND,li1,58.6500,65.2800,0.000075
_205_,VGND,li1,56.1200,65.2800,0.000074
_204_,VGND,li1,59.3400,48.9600,0.000076
_203_,VGND,li1,63.2500,48.9600,0.000077
_202_,VGND,li1,66.4700,48.9600,0.000078
_201_,VGND,li1,57.2700,65.2800,0.000075
_200_,VGND,li1,58.6500,65.2800,0.000075
_199_,VGND,li1,55.8900,76.1600,0.000016
_198_,VGND,li1,62.3300,70.7200,0.000071
_197_,VGND,li1,60.2600,43.5200,0.000037
_196_,VGND,li1,62.5600,48.9600,0.000077
_195_,VGND,li1,57.7300,43.5200,0.000035
_194_,VGND,li1,59.1100,32.6400,0.000143
_193_,VGND,li1,62.3300,32.6400,0.000145
_192_,VGND,li1,58.8800,32.6400,0.000142
_191_,VGND,li1,68.7700,48.9600,0.000078
_190_,VGND,li1,62.7900,54.4000,0.000024
_189_,VGND,li1,70.1500,54.4000,0.000025
_188_,VGND,li1,61.1800,38.0800,0.000019
_187_,VGND,li1,63.4800,38.0800,0.000019
_186_,VGND,li1,58.6500,38.0800,0.000018
_185_,VGND,li1,51.7500,32.6400,0.000139
_184_,VGND,li1,49.4500,27.2000,0.000029
_183_,VGND,li1,54.5100,32.6400,0.000141
_182_,VGND,li1,58.1900,27.2000,0.000033
_181_,VGND,li1,58.1900,27.2000,0.000033
_180_,VGND,li1,63.2500,27.2000,0.000035
_179_,VGND,li1,71.0700,21.7600,0.000036
_178_,VGND,li1,47.8400,38.0800,0.000016
_177_,VGND,li1,48.7600,32.6400,0.000132
_176_,VGND,li1,46.2300,32.6400,0.000126
_175_,VGND,li1,34.0400,38.0800,0.000013
_174_,VGND,li1,36.1100,38.0800,0.000013
_173_,VGND,li1,33.3500,43.5200,0.000020
_172_,VGND,li1,31.9700,38.0800,0.000012
_171_,VGND,li1,53.1300,27.2000,0.000030
_170_,VGND,li1,48.5300,21.7600,0.000028
_169_,VGND,li1,53.1300,21.7600,0.000031
_168_,VGND,li1,29.6700,38.0800,0.000012
_167_,VGND,li1,30.8200,32.6400,0.000072
_166_,VGND,li1,23.0000,38.0800,0.000012
_165_,VGND,li1,16.7900,38.0800,0.000015
_164_,VGND,li1,24.1500,32.6400,0.000049
_163_,VGND,li1,31.5100,43.5200,0.000018
_162_,VGND,li1,25.5300,48.9600,0.000030
_161_,VGND,li1,27.3700,48.9600,0.000034
_160_,VGND,li1,20.7000,32.6400,0.000050
_159_,VGND,li1,21.6200,32.6400,0.000050
_158_,VGND,li1,26.2200,27.2000,0.000013
_157_,VGND,li1,20.7000,21.7600,0.000014
_156_,VGND,li1,26.2200,21.7600,0.000013
_155_,VGND,li1,23.2300,21.7600,0.000014
_154_,VGND,li1,22.7700,38.0800,0.000012
_153_,VGND,li1,15.8700,48.9600,0.000026
_152_,VGND,li1,17.7100,43.5200,0.000016
_151_,VGND,li1,26.4500,27.2000,0.000013
_150_,VGND,li1,20.2400,27.2000,0.000013
_149_,VGND,li1,23.9200,27.2000,0.000012
_148_,VGND,li1,31.5100,21.7600,0.000018
_147_,VGND,li1,33.3500,21.7600,0.000019
_146_,VGND,li1,21.8500,27.2000,0.000013
_145_,VGND,li1,20.0100,38.0800,0.000014
_144_,VGND,li1,51.7500,27.2000,0.000030
_143_,VGND,li1,56.3500,48.9600,0.000074
